,newid,event_code_new
3192,682310.0895,.sssSsSsssSSsSsSpppsSfSSSs
3193,682367.0538,bbs.pp.spppppppsp
3196,683062.5562,b.fblsllblplpspbbbbbblb.bbbbf.f.n.f.f.fppb.
3200,683459.0156,.ppswspwsswpwssppssspwswswssswppssppwpswwpsspswspspsspsssspssswppppswp.sppsswppswswpppsswsswpwbsppsspsp
3201,683480.8085,p.sssSl.lbb
3205,684287.8461,p.s.ssssspsssp.ppppspp
3206,684675.0295,sppppppf.s.ssppppp
3213,685214.3258,bbbsSsSsSSSsSSSbbb
3214,685542.5751,.sssssssssspssspSssSsSs.SpsspspSsssss.sss
3218,687399.7813,lpspppscbf.f.s.ffbb.b.
3223,689804.0976,.bSSssSsSsSsSppSpSp
3224,689874.0167,.SSSSSppsssSSSsSpsSspepS.pppSp.psSpp.SsssspspsSSS.
3225,689913.3464,.css.sslsspssSsSSSsSppsspssp
3226,690084.1324,bl.ppsSppsSSsSSlpSsSSppsSSsSp.ps.p
3228,690119.1687,clSbbbbsp.ppss.btttbbibbbbb.bbbbbb.tccccbnnnnbcbcbc.bccccbbb.bbbttbbbSpSfpp.f.ep.f.sscccbb.fs.f.fs.fcb.b.b.b.b.ccc.ccc.bcccbbbbcbbbbcccbbcbbbbbbccccb.ccc.cbbcccbbccbbnbbcbttbb.bbcccccccccccc.f.ffcccccciibb.b.c.bbcccipp
3231,691044.9173,.bbblsseeppessbb
3232,691384.431,ttttttnttttttttttnttttttttttttttttttttttttttcbbtccn.nnnntcttttt.ttfbt.bbb.f.c.bcc.f.b.fbbbc.ccf.bc.ffcb.nbff.fcbtbttttttttcfbttbb.fbbtb.ttttt.ccttbtttfbtttbbttttttctnfbnb.bbtttttnb.c.iffespepeepsssssssnf.c.cccccccn
3237,691649.9743,S.swsss.lpcppcb
3239,691871.9783,fsspslp.bsp.pfs
3240,692162.7326,ppSsSSpS.S.sss
3241,692272.1257,ssppsppsppccc
3243,692539.2756,spppppspsspsps
3244,692653.2602,bbbb.b.s.sp.
3254,693772.3281,nbvbbswss.fpsfspsp.f.sfs.f.sppssff.f.nff.spss.c.bsff.fp
3258,694366.8611,.SSlf.f.spbbff.f
3260,694802.9529,ssSSsewssSSSsSpsp.pSSpsSp.psSSsSSss.psbbsSs.ss.sp.sppswSs.SSslc.sspsfsssSSfsssSpppsspppppp.esSfepSpssssssSesppSf.bbbsp.sssSpsspSpSsSspssspssssp.p.ssps.SpSssp.psss.ssspSps.pSS.pppSpSssSspssSSS.SS.pppsSssSsSsSppSsSSSSppsSS
3261,695224.8979,llSbsss.bbll.
3262,695966.566,.SssSS.SSsSSSsSpSp.
3264,696199.853,cclll.bbbbb.lbc.c.b
3265,696549.4668,SsSSs.ssSbS
3266,697175.446,lblllwppspbbspwpppppppppsss
3267,697197.062,.f.fsf.nfn.n.pbbp.p.f.bppp.ffnnnffbccccccccccccfb.n.
3270,698259.4822,ppSS.blbc.SlS.Sb
3272,698821.1628,.s.sbbffssp.pp
3274,699574.668,.bf.feSwsSs.f.c.cfn.c.ffc.
3275,699715.3908,sSsSpppppSssSessp
3277,699742.1524,.cccccspssS.pp.nn
3278,699947.2436,.sp.espp.lppppsp.leps
3279,699992.5012,n.b.bb.fffsfspppppssssssppssbbp.ssssss.ff.fssssssssppssss.ssp.psssssspsppbfspssppp.ssss.
3280,700158.0717,iibb.bbbp.b.b.bb.bbnnnnb.bvb.bbn.
3281,700200.3212,pppswppswplbwpswff.
3282,700915.6467,SSSsSssssSsSpsSSSpSp.ssSsSsSpppsSsSssSSsssSSpSpssSsSsSssss
3284,701224.1567,.bbSSlSlbS.
3288,702667.6508,fsf.fsssspswpwpwp
3290,702892.3417,.p.pp.b.b.b.bb.bb.c.bb.b.b.b.sbb.bb.ibbbb.p.f.ppb.sb.bbpbn.fbb.bnbbnppppppsp.ppsspps.nc.ssppepsppppbbspppssspsppppp.ess.p.ppp.cbcb.bbb.b.cbbpp.p.p.cc.bb.b.c.pb
3291,702985.7673,b.ssss.pppsspppb
3292,703155.5939,.ssspssp.pppss.SpssS.Spw
3295,703855.0591,SsppSSlSSppSSssssssppessssl
3296,704276.8225,.ppSppppppp
3299,704547.1296,fSsSpspSepsSfSpfsSsssSSSSpfp.fSsS.sp
3300,704641.1093,.c.cbl.b.clp.bb.
3307,706999.5627,pppfnf.ssepps.f.sps.spp.pp.spppwpps.sppsspsps.ffff.fp.ss.f.s.bfpp.psfffsfpppspbbswsssppp.fsppp
3308,707060.8204,.pppppp.ppsSsSSSpsp
3311,707610.2914,spswpwp.ppp.ppp.pp
3313,707961.1672,bbcS.SpsspSss.pp.ss.sssspp.p.bbbspSsSsSpsSSpSSpSsSsSp.spp.pb.f
3319,709042.5165,ssssfswsssepbb.
3320,709121.9444,bb.bb.b.bbnnf.t.tt.bbt
3324,710675.2368,.SScScccS.sppw.Sc.ssSSsSspp.cccS.S.bbfbbb
3328,711468.4442,fSS.eSpSfSpnbf
3329,711542.1118,pbbspsfbbsssppsppbb
3330,711619.2207,sS.bssSSspSssSb.pfSsspSlccccc.nnn
3332,711915.4278,.S.lswsf.bb.bb.ff.sfsp.pppp.fsbf.spppbb.fp.p.pp.
3334,712056.9656,lnbbccccc.bb
3337,713253.757,.plplbbbbbbSbbb.wps
3341,713606.1881,wspssswsswspSpssw.sppsSsS.sssssps.ss.sp.sSS.sssss.pS.S.ssppssslssssssSsSssSssssssSssp.SSplbb.pSpSpppsSlsSS.
3344,714405.4258,ssSbb.bSSbbbbbbSSbb.S.S.S.
3346,715084.3414,eppssspppsppsssp.p
3350,715856.8967,s.bbsbbb.pfsSeb.
3352,716131.0827,sS.S.sSsssS.pSsws.sS.bb.
3353,716552.0079,b.ssS.pSpsSSsSS.p.pSS
3354,716934.3624,swlpS.bb.ssslSpsspspssspseplpfpsspffS.f.fps.ep.f.fpppppppfess.Ss
3355,717134.5362,.p.p.pppspppps
3356,717476.8019,bbws.bb.lbb
3360,718684.0288,pppppbssssssssssssppsssss.p
3361,719599.5422,c.bbb.bb.f.bbbbb.spsfppp.bb.bbb.f.s.nb.bf.pf.f.pbb.bb.
3363,719702.5558,.sssss.sspb.pfbbbwsfsSpsSw.p.
3364,719755.2407,.l.bswslccc.c.lb.c.c.ffppppppsppppps.
3367,720387.1291,ccsfsppsssffsppp
3369,720548.3969,.bbfpspebbfpss
3370,720797.1392,Sssssss.bb.
3372,721581.0567,lwpslwwsss.b.cbn.cf.
3374,721869.5711,.bb.bb.bb.b.b.b.b.bbbbbbbbbbbbbbb.fSbbbbbbbbbbbbSSS.Ssssbbbbbbbbbbbbbbbbbbbbbbbb.bbbbbbbbbbbbbbbbbbbbb.
3377,722443.3683,ppppp.pppssss.ps.ssssss.pps.p.p.s
3378,722465.2823,bbsssSSsSS.ssSpSppSpSSSssSSssSssSsSSspbbbsssspppsbsSSsSssssssssSpp.SSSsSssSsSSSSSsSSspSppswS
3381,722993.2444,.lllbcp.b.c
3386,723645.9525,SSss.fb.ssb.
3387,723675.4522,sSsssSSSSsSpSpSs.Ssbf.s
3390,724006.9378,sSSlSlSsspp.p.p.
3392,724146.1985,.fffffsS.ff.Sllff
3396,724864.4764,ssssssssssppp
3399,725316.1538,.fbfbSb.pbb.vbbnif.pbbbn.f.fnb.fbn.bbbbbSsSbspSs.s.sSsbb.ssSssssSSSfbb.pppp
3402,726341.987,.bb.ssbbbbbfsssb
3405,726465.5363,sssS.sSss.SlsppSpS.pSp
3408,727194.9388,swse.f.sps.ssspbpbbs.f.
3413,729085.4026,.lc.lffffbbbbsssssppppppss
3414,729099.6052,ssssspssspswssspppp
3417,729819.8994,f.nppwppwp.ppp.pssppsppw.swp
3418,730106.4394,.bbb.b.b.bbbb.b.b.bbsp.pepsssssssspppsssssss.
3420,730551.1646,ssSSsSsSsSsSs
3421,730758.7238,.sssswsss.ss.wswppb
3422,730809.6951,.p.bb.bnnnbb.b.we.ps.pp.ppf.cb.fssssssss.cttbccc.bbc
3424,731372.7168,Sbbfn.bb.cS.bll.bSS.b.b.b.n.nbbbbbbbb.b.n.f.s.lbb.bb.cbb.bbb.bsn.b.s
3427,731789.8609,f.s.sf.fbfsf.sf.s.s.s.f.s.f.ffppfcf.f.sp.pf.ssfnbfpfs.s.sf.pcfc.s.spffsfs.cs.nn.
3428,731932.2135,bsSssSsSSsS
3429,732105.5373,SsSsSbSlsSp.sSSSsSsSssSSSsSSsSssSpp
3430,732587.0683,lsssppppppppppp
3431,732748.1592,.bb.f.SScSS.b
3433,733253.2434,epwccflspbsfsspppp
3435,733411.7871,fwsssssssssssswpbsssesspps
3438,734004.2619,SpppSppSSSpSSpS.
3442,735915.4848,sf.fbfbfsf.b.pf.s.f.s
3443,736451.3213,SpSSp.f.n.bibbf
3445,736942.2587,ttt.tt.tttt.t.tt.nb.tt.f.f.b.tttt.tt.ttttttt.tt.t.tt.t.t.tt.tt.t.t.ttt.tt.ttt.t.tt.t.t.tt.t.t.t.tt.b.t.t.t.nf.bbbc.e.Ss.f.pss.fs.n.b.fb.bb.nb.b.b.n
3446,737077.524,pspsssssssss.p
3448,737259.5556,SlseSs.pSsSsSSs
3449,737295.8958,sss.sSpSssl.c.sssssfsssswssssswssssssppssssspeb
3451,737462.8028,pp.ppppsssp.sbes
3453,737494.6307,.f.sfppppsssSpsSspsSpSSSsps
3454,737494.6494,.p.bb.sbspsps.ppp
3458,738834.5106,.sb.spps.pp
3464,739427.6978,sscswsppbblwpbb.b.c
3466,739860.8699,.pppssppppeSlsppsss.s.p.ppp.fs.pp.pp
3468,740283.2666,wpwssssSp.SSp.pS.pppwpwppssssss.s.wspS.
3472,740457.2517,sfsfssf.sf.sscb
3477,741457.0684,.fSpfsSpf.pff.SSpS
3481,741797.2991,lsb.clc.pp.ssps
3482,741847.8467,.bbb.sbbssspppbbbssppwsweswsSpsSssssssssspswsswswwwsssssbbb.swSpS
3483,741884.0518,ppppsp.pSpppsSspplpp
3485,742226.6016,bb.b.bbpswsp.
3486,742670.1766,bbbbbb.bb.bbbbbbbbbb.fb.b.f.bnnnnb.nnnbbb.bbbbbfff.fccbbfbb.b
3490,743575.166,.S.S.S.SlSS.bbbpp.p.cSS.c.S.
3491,743660.5869,.pbb.f.bbbib.b
3494,744463.7967,.S.bS.Sssppp
3500,745013.5611,S.c.S.cfewsw
3502,745622.0267,sssSsSSSSssSsSSSSs
3503,745643.2329,pplpspessps.
3504,745887.9706,b.b.bps.bb.c.bbbb
3506,746427.1504,bbSSs.sSppSSspSssSs.pSSssSSp.sSsSpppspppsSppp
3507,746828.7041,ssSsssSsSSssssspp.ppsSS.ps.fs.spp.fssp.sppp
3516,748878.3635,S.lSsspsssS.SpppSsssSssSpppps.bb.SSSpS.SsssSS
3518,749222.2078,sbspbbssbssppsspsssbssssssssssssS.ssSsSssbspppppp
3520,749339.3309,Sbwss.sw.wSpb
3521,749889.0581,lbbl.lebb.bb
3523,750268.6046,ppppS.S.SbSlssspS
3525,751344.8875,.b.wsssc.lbbpf.b.sff.s.c.v.f.s.pf.sf.sfpps.fs.bbi.fsfsffncn.i.
3534,755781.3497,nncccf.f.bnSSsssSwef.psspwSsSffSSsSfssfs
3535,755846.0813,.bp.pppp.pwsppp.s.pspppppp
3536,756764.221,eswbfs.sfppswpwp.
3538,756888.1894,p.ppp.fbbbbb
3542,757157.4626,b.bfSpbbbbb
3543,757309.4172,SSSpsSSl.l.
3544,757479.2113,blbbbbll.pppbb.pppppp
3545,757536.2222,S.s.s.ibfb.bb.b.s.
3548,758592.6214,ssssn.ii.bbbb.b.n.bs.n.wf.sn
3553,759782.102,cb.cb.bbfp.bbbbc.f.f.fncpppbSse.
3554,759850.8103,ssssbssssssspppcbbfsssfss.psspse
3558,760350.2739,bbpepsee.pe
3559,760829.9609,bbbbpebssbbbwswffsspsc
3562,761106.6569,p.bSb.S.S.SS.S.c.bbbsSsssSsSsSssSsSSf.fpf.
3566,761621.8738,SlbbbSlS.b.llbpp.ff.bf
3569,761990.8685,b.sppsSpppS.pp.ppsppe
3573,762444.674,lbllsSlp.effssssppsssspfssspppspppsppssppsssppsppspsspsspspssssssffffff
3575,762838.8703,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb.bbbbbbbbbbbbbb.Sbbbbbbbbbbbbbbb.bbbbbbbbbbbbbbbbbbbbbbbbbbb.tb.fs.f.s.f.s.ffs.f.s.f.sf.f.sf.f.sss.sss.fs.f.f.s.s.s.s.f.fs.tbbbbbb.s.f.s.sbfff.bbb.f.bb.nfbfb.fb.bbbf.bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbttffff.
3576,763454.3069,p.ep.pesssssb.bbessess
3579,765160.9927,.llbbpl.lsspp.bbsp.lllls
3580,765236.1924,b.SbbbbbbttttbbbbbpfsspbbpeSspSppSsbb.bbcccbbbbbbb.bbbbbbbb
3582,765610.7377,.b.b.fnfpp.bSwp.f.
3584,765676.205,.SsspSp.SSp.SSsSS.SpS.SSsSf
3588,766038.6944,.b.bfcnnfn.
3589,766856.3956,nffff.f.nnn.fsfs.incc.nfccc.ssfbfp.bf.sssssSpspnnnn.nb.sps.p.spf.speppp.fnnnnnf.
3590,766902.9012,SSsppepbpSpbsslSSsSbSSsSsSSsSSSbbSplsfpSSSSlSbSblbSbbbSfSSSSsSsSssSSllSSfSpSbbSsssSSSplbSSfSSsSSsSSsfssSSsfSssssfSfSSSsSSf
3591,767383.948,.ppS.ppsp.Sfswp.ef.Sf.Swe.p.
3592,767612.2105,.lscs.cc.p.
3593,767620.9416,.SlsS.fp.sf.ff.fbf.bc.cccnncfbcc
3596,768391.6111,f.pSp.pf.Spsnbbb.nbb.s
3597,768460.4451,sSf.pesssbbsssssbblS
3598,768501.4466,fSsSSfSSfSfeSsSwSssSssssSSw.
3599,768744.7453,pspslpss.ppeppf.psssspS
3600,768943.9645,l.bbbbS.bbbbSssppSssSsSbbbbbbbSbbbb.p.bsp.sbbb.bbbbbSS.bbbbbblbS.p.csblbbfbbbfsbbbbbb.Sp.pbbbb.pp.
3601,769118.3733,sfe.fspse.e.p.b.ssssp.b.pf.bb.f.f.fs.f.fspps.f.s.ccccc
3614,772085.6695,pppppsspb.p.wsp.pp
3615,772511.363,.pspp.bbps.
3617,772787.2068,c.c.Sppplppsbb.SsSSsSsSp
3618,773123.3584,fbbssssspSSsS
3621,773326.9082,b.ccbbll.ssspppsspppspssspssspsssSssp.pppssbbbbbbfbbbpbbpppbbbeeeebb
3624,774150.1182,wswsswsps.s.w.p.p.ppp.pppp.bb.b.bbb.fff.
3626,774350.9766,.s.s.ss.sssssp.bbp.
3629,774907.5256,l.bcpcbspppbppbbnb.esssssspppppspc.cnn.nfc.nnbb.
3630,775039.8153,S.SbespSccccc
3633,775259.0952,SsSSSsSSSsSsSSsfsSpSSsSSsSp.sssffeSpSfsSsSsSssSppppspSSpSSssSsSsSsSsSSSsSssSsSSSSpSpSSSsSSSSppppSp.psSsSsSsSssSsSsSppSpssSSSsSsSsssSsS.pSSppsSsSSSpsS.SSSSssSsssSsspsSssssSsSssSssssSsSssSsS.pssSSppSsssspSSSp.ppssSsSsSSS.sSpppSsSspppSssssSs.ppS.SsspsSSsSfsSpssSSsSsSSSsSp.sSssSSSSSSssSSSsSSssSSsSsSsspSSssSSSsspsSpsSsSsSSpSpSpp.SpSpssspSpSp.sSsSSsssSs.ssSSsSSssssssSSSSSSsssesSssSSppS.
3634,775288.8883,.bb.fssppp.pssssppps.spsSpsss.ssss
3636,775347.0354,.c.sf.p.f.s.f.ps.sf.fnffsf.n.n.bbp.f.s.f.bbbssSs.bn.nb.b.b
3637,775860.3618,ssssSsSSSsssSSssSs.blSS
3638,775945.927,S.Ssll.l.b.sb.
3639,776757.6957,bblSbsSSsSsSSs
3642,777367.535,ssessnn.bf.fpppp.fbbibbi
3643,777615.4159,SSpfSppspSfSsfSf.SsbsSSessSsSsSepss.
3645,778169.8322,pppbblssSpsSSp
3648,778438.6119,ppsSsccccccccccn
3650,778942.5738,p.bbbbbbbsb
3653,779810.9064,.cf.f.nbfff
3654,780150.3642,S.lswSpbbbbb.b
3657,780341.1921,pppssppsp.psssS
3660,780729.2975,sSspplSSSsSpsSsS
3662,781678.115,.esscccc.bbb.f.sspsbbbbsSswssb.b.s.ss
3668,782826.6639,fsfsfssff.ccccccccccccc.n.bb.
3670,783013.7946,.wsssssspssswpswsssssssc.p.
3671,783324.3906,SsSSSepSs.pssp.sppspppppp.p
3674,783825.0231,bbblsplpSsSsSppppp
3677,784213.2868,.pp.ib.bv.fnbb.
3682,784967.9841,.spppppp.ppp.ppsnsss
3683,785383.9826,sSpl.pSSsSssS.fpp.pp.s.nnnf.sps
3685,785514.6471,.c.pppb.b.f.s.n.bbbb
3687,785818.4353,.SsSssSssSSssSsS.pSSSSSsSSpSpppp.ssSss.Ssssppppsccccp.ppppS
3689,786437.5366,bb.nnssssscccccccnnncnn
3690,786602.7718,bbbpbpsSsSpSSssSpSsSSsSlpsp.pp.s.pss
3697,788359.0413,plbccwscS.lbbsppbbb.bb.
3703,789561.0994,.fwppespppsspsb.ssf
3704,789735.5501,pppswlb.nbnnfbbccbbbb.bfcbnsfb
3707,791060.0072,bSsSssSsSSssspSp.
3708,791327.3526,S.l.bbfcc.sbccc.
3714,793118.6957,.ss.s.s.ps.pssSSsSsssssp.b.ps
3715,793357.24,bb.ssssssssp
3716,793409.1194,llccbSnccnnn
3717,793939.5262,v.psspppswsspsbb.s.ps.spsp.fb
3724,795152.1594,wssspfsp.ssspss
3725,795166.5251,.bsbbb.bbbbbbbbbblppwSs
3726,795188.0479,sbSSbbwsf.wssppsSfpSSsp.
3727,795770.0314,sc.pb.bbibb.
3732,796658.6109,pppssSsSbbbbbb.
3733,796781.8249,bfbb.f.bbt.sttttt.fffb.b.nb.ewwssSbbcff.ss.fs.ttttb.bs.ssw.f.f.pf.pttbf.fpfnf.ff.fbb.b.bbbbbn.fssssfnf.bnn.bb.tbs.i.cf.bnn.bfn.c.p.f.bbf.fnefsfp.psSpbbs.p.b.b.bb.pSpppp.p.pSfpss
3734,797155.4529,.SS.sp.ppS.sps.p.ssp.
3735,797175.1085,.ttt.sfsff.bffb.sSe
3736,797836.5803,pssssepsSsSS
3738,798268.2763,spsppsSssSSSeb
3739,798478.4478,nb.lwsbbbb.bbbnb.n.bnbc
3740,798586.7653,sssssssssspS.SSSS
3741,798737.5837,S.S.sspspbb.p.l.pS.pffpsssps.pSssssssssss.
3744,800162.3256,.ffffSf.b.llpssppsppbbbbbb.bb.
3745,800718.1203,bbbbbbbpspppppspblsspsspsssbbbbbsp.
3746,801425.7764,Sl.S.bbcbbSSspppcc.fnbccc.nb.c
3748,802127.7655,.ppwsssps.pppwss.s.lbbfb.bfbbn.
3749,802332.852,b.pppn.f.bb.p.b.bbbbb.c
3754,803273.2084,Swpe.ffssspsw.ppppsn.l.weppp.ppplspfssp.n.lsp.pswpwp.ip.sfwp.p.ppfws.swp.pisw.wwspsffppppp.wp.w.sp.pfbnnnpn.bn.ncfwepen.pppesw
3755,803275.6671,.p.p.ps.s.ppsssssssff.p
3756,803376.6225,.l.sp.bb.bb.b.cc.l.Sbbb.S.bbbbblS.bbbS
3762,804977.8081,SSSfSfpSpsSsSp
3763,805404.9732,.b.lbSbbbbS.Sfp.s.p.p.psfs.
3765,806206.5812,.b.fbbb.b.s
3767,806959.0712,bbesssspspcspsps.cccc.ccccccccssspsc.ccccccc
3768,806965.3763,bbSpsssssssbfssppssspssppssbS
3771,807223.8648,bsssSSSsSSpbbbpSp
3772,807571.0293,.pppspppppp.ws
3773,807584.3286,.sssspssspp
3774,807681.88,Spp.pppppppp.ppepp.spssswbb
3776,808160.3842,bbbfssSsSSSSssSSb.sSSssSsSsSSSsSpsSsSSSSsSSsSSpSSssSsfsS.sSsSsSssSSSsSSs
3785,809747.5115,wssppspppsp.ppsp.s.ppp.pp
3786,809915.9738,.bbbbppcbbllS.S.llS.l
3788,810738.9649,t.tc.btccbb.bbbttfttccccbbbt.bb.nb.b.f.sc.tbv.t.
3789,811238.3028,.ssspSpssssspp
3792,812368.379,b.b.nnnnnncccccccccccccccccccccccccccccc.nnnnv.bb.c.b.ib.ccnnbb.b.ncbnnnnnncccccccccccccccccccc.c.bssn
3793,812673.117,.pp.ss.psp.
3795,813014.8239,.sws.b.S.c.S.S.s
3797,813462.7389,nnccccnnnbnb.bbff.f.bfs.bcccc.sf.f.bb.cbb.cbbb.f
3798,813564.444,bnb.nsspppspsssn
3802,814298.6847,ws.blsswwesswpsbwpefsbpfeesssssswspssssswpwpssswb
3815,819554.8132,.b.b.ffSSSppps
3816,819679.9364,ssspppsppssfssssssppss.ssps
3817,819780.2585,.f.sspss.nf.bb.bvf.f
3818,819922.5878,.lsSsSSsSsSsSSSSssSSSpsSsSSfsSsSsSsSsSSsSSSSpsSSsSspfsp.psSSsssb
3823,820446.1588,.b.llleswpp
3824,820482.5176,sSs.b.fp.f.b
3826,820844.518,tt.b.t.t.t.t.tt.tb.bbtt.tt.t.ft.t.bb.t.t.t.ttp.p.bbb.bn.b.bn.n.
3828,820922.7212,bl.ccccccccccccccccccccccccccc.p.c.
3829,821061.6698,ssSsSsSSsSsSSsSSssSpSppsbSfSssSSssSSsSsSssSSSSSsSsssssppspspsspss.sppspspspppsspppppSf
3830,821514.2554,.bb.spb.sssc.sswsppww.sSssws.spwnle.wsss.sl.essspps.fbbbsssssssssssssccppbbbbwSslwSsbbb
3831,821551.0938,ScSc.sscnfsfsf.f.sssscpfpfbff.f.ffffffffbbffbbbfpbb.pbflbfbf.pebs.n.
3832,821767.5565,SbSnnnn.n.nnn
3834,822103.7639,.ssSsSssSp.b.bbb.
3837,822250.5357,sssssss.pp.
3839,822434.7653,.fpbb.sp.pspwp.bbsfwbbbsf
3843,822546.9105,fsesspSsnnn.sccccnb
3844,822737.8502,c.cc.bbccccccc.c.lblllccccccccccccccccccccccc.c.
3846,823663.0773,lspp.ppppss.wsp.s
3847,823671.1845,pssp.ppfffpp.
3848,824068.3796,lbes.bss.psppbs.sppbf
3849,824251.3379,Sppspsswsps
3850,824545.5241,S.bSespppswsSps
3851,824578.0645,fppfffSffssppfsse
3852,824621.8599,ppsSpel.ppSSl
3853,824685.3109,bss.sSSsSp.ScS.Sl.s.f
3854,824825.7916,ppsspppsss.p
3855,825315.8769,lblbssssbbbbbbbssb
3858,826161.8484,S.sspppf.cSSl.p.bb.p.sbbp
3860,826355.2189,.s.eb.pwlppsslp.ss.e.
3865,826997.878,pspSpp.f.nn.
3870,827287.6451,.sSSsSsSSsf.
3871,827376.0928,.lspplspspssssppwfpspsppspsppsps.l.spppc.sppfb.bfsspp.pssp.ccpp.s
3874,828139.3256,.bbSfSbSffSf.fsppf.pesSebffSSSpSSpppSpSspSSSSpSSSpSsSsSpSpssSSsSpSsSSspSspppbbSSS.bb.b
3875,828614.5842,cbbssl.lbbblwspsssssssp.p.bb.bb.b.bs.
3877,829466.5301,lssppppp.ppppppppppppp
3878,829471.2659,b.lbbb.lbSlb.b.b.
3879,829620.1471,.bepe.ss.s.p.
3880,829950.2078,psSSsssSsSpspspp
3881,830329.5402,SllspblSb.ss.s
3882,830508.1818,.b.ssssspssp
3883,830724.6631,.cpppfppppsesps.
3884,830741.0963,blllbllsS.lbS.l
3887,831498.6387,SSlbnn.cS.SSllSnnnnbn.
3894,832716.506,ssspppsspefb
3896,833035.3256,.pp.pSSSp.SSpSpSSp.pssSsSs.S.Ssss.sSpS
3897,833054.3339,cc.bbbbbbbssb
3899,833404.1806,nepps.cbcbnb
3901,833526.9755,.b.ppppsppp.
3903,833608.4243,.cb.ff.i.b.b.f.f.ifffspff.ff.bf.
3906,834504.473,.b.SsSsSS.spSbeS.ssebn.nf.e.ps.fbbf.ffnnnf.nnnn
3911,835643.4247,Slssss.psl.b.fbbbbb.bbb.cc.nf.bbbb.fbns.f.b.fsnb.bnn.
3912,835649.7623,fsssssp.wss.psssslbs.ps.ps.ss.psesppsppspssp.s.ps
3913,835687.6904,bbb.llb.b.lb.b.fpsbsspppspswsppspspwsws.bb.bb.c.s
3914,835934.896,wssssswspsss.p
3915,836000.8197,SsSSsppSSSp
3918,836413.6564,ppbSbbpp.b.bbn.n.b.tbbb.b.b.bspssss.psSpSwepppppspS.bbpbspppcbtt.btttbbbbbpb.btttbbbbcnttbbbb.bs.b.bbbb
3920,836718.4084,.sSspSsSSSSsSS.pS.sSSSpSppSSSpSppp.Sb.sppb.S
3925,837542.6661,.pwppw.ppbwspspswspsppsp.sps.pbbbpp.p.wsssspppsppbppps.spws.psp.ppss.pp.pbb.n
3927,838892.2224,ScS.nfbbbsffbv.bn.
3928,838907.1608,.f.ffbpsppwfp.cf.s.ep.p.ssps.s.
3932,839393.2786,ssspplsSlwSbpbe
3934,839573.89,.bS.sSssssSSppspppppeppssssSpppsbbb.bbbb.bb.sspppbbbbb.sssb.bbseeesessbbbb.bb.bb.b.b.bssssswsw
3937,840060.8273,.psss.spbssssssssfsssspssp.p
3940,840447.3308,S.clb.Sbbbpffp.b
3941,840465.147,ssps.sspppsSe
3943,840740.4134,bbb.lSSsssbbb.cbb.sbSsssppppssffll
3948,841884.0775,ffwp.ff.bslbll
3950,842449.991,sssss.ssssssspssppsssppss.spsssssspf
3951,842623.4545,.lbpl.p.lpf.fp.ff.p.b
3957,843348.8058,S.sssssssss
3958,843528.4486,.ssSSSpsSSSSl
3959,843551.4057,.nnSSfsSppSfSspp
3961,843722.4245,Ss.ss.spwpp.p
3962,843969.5323,fwssssssssww.b.
3963,844034.3011,sSsw.sssspsspppSssbpsppppebb
3964,844427.7057,.nffSlbbSl.SssSSSspnnnnnfpp.
3975,846339.4595,c.Slssspppn
3976,846339.7715,.c.ccccc.clbwsl.c.
3977,846426.8036,sfspss.pppsss
3978,846491.6563,.ps.ps.pppspSsppp
3979,846509.7984,ff.p.f.pSspppwSppSpeS
3980,846667.0569,ssssppssppppsSsSspssSpSSepSspsssssSSp
3985,848129.3451,.f.b.ssp.psbbb.bbbb.b
3986,848570.8153,fspppb.SSSfffspwswp
3987,848611.3138,.SsSsSsp.Sl
3988,848737.5872,bb.fsppwsspwsspppbblblbSS.Sbssssssslp.pp
3991,849449.6159,bbb.bfbSsSSpppb.
3993,849467.0596,.b.ssS.Sp.psll
3997,849876.9812,bbbsSSsbbbpps.sbs.fssss
4003,851518.0182,bbbppn.n.nc
4004,851642.2706,.lSbfb.f.f.bblSlb.fbbbf.sffn.ffbfp.fffn.f.Sf.bf.bl.spSppb.b.c.n
4006,852615.945,pppsspsppp.p
4010,853132.0607,sssessssspSfesfpppf.
4012,854008.7752,cbbbbbbbpsSSppp
4014,854656.6172,Swsssspwsssspsppppsp
4015,854896.6283,fpfps.b.b.bb
4017,854940.2608,bb.bbS.fbsepspf
