,newid,event_code_new
406,77449.69334,lelesebsws.b.
407,77498.20594,.pepSlp.bp.sesp.sp.s
408,77503.66349,.Sc.S.splSlselSlb.
410,77827.90344,l.c.c.cbecbcb
411,77941.278,.SlSp.
413,78251.00329,lsSsSfsSesSsSsSsSsSspbpsSsSsSsSsSlsSpSpSsSpSsSspspsp.psp.pspsp.sp.pspbSfSfs.p.psp.spspbsp.pspsesSsSspS.p
414,78724.64601,pbespelblslfelflbfsbfs
415,79039.33059,SsSps
416,79134.37672,.bS.S.S.S.l.Spleswp.swp.ws.pswp.wsp.pwsp.pwswsp.SswspS.pwspS.swpS.swspS.pwswsesweswsS.pswS.pswsSp.sp.SpsespSpspSpspsp.ps.pblc
417,79216.87327,wsfswsefswspswpswspsw.pswp.pswspswpswpsw.pswpswpsw
418,79275.30911,wseplb
419,79467.13828,fspfsp.pf
421,79604.38263,pS.sp.psp.pS.Slpspspspsesp.pspspsp.sp.pspsp.
422,79972.17588,lfpfpfpbfspspspbfpfwspswspswpswpspspspspspsepwspswpswbspspspb.p.swseswswsesp.sb.
423,80379.46653,l.S.cS.bl.bclpsp.fblbnfcn.
425,80414.90335,bsesesSspSpSp
426,80617.75938,sSpsSsS.psSp
427,80676.91699,bSfSlpbsb
429,80792.97375,fspspsfSfpSlbSlSl.
430,81011.63432,lbpbpepSlbSl
431,81836.3158,f.s.f.fs.pb.SlSl.l.p.p.p
432,81894.76095,wsb.c.b.b.n.febpf.f.cn
433,82029.44417,.pbsws.pswsp.swS.p.p
434,82203.35469,SblbSfp
435,82557.36437,bswsp
436,82566.55652,l.bpepcn.nfbc
437,82638.65951,SsSsSsSsSpsSsSpS.psSpS.psSsSsSpS.psSsSsSsSsSsSsSsSsSsSsSsSpSpsSsSsSsSpS.psSsSsSsSsSsSsSpS.psSesSwspSpeSpsSwSpsSwblesSsSsSsSsSsSpS.psSesSesSwspSpSpsSsSpSpsSpS.psSsSsSsSsSpS.pbSsS.SpsSsSsSsSsSsSp.SpSsSsSsSsSsSsSsSsSsSsSpSsSsSsSsSsSsSsSpSp.psSpSp.psSsSpSp.psSsSsSsSsSsSsSsSsSsSpSpsSpSsSsSsSsSsSpSpsSsSp.pSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsS
438,82769.90149,f.cb.b.b.b.cb.b.b.b.b.b.b.cb.b.b.n.n.bc.b.b.b.cb.cb.cb.cb.b.b.nb.
440,82840.47712,pfpsSspsSsbpb
441,83010.31776,pbsp.p
442,83036.70678,.bsf.f.wsfswfplb.b.sw.sw.p.ws.eb.b.sws.
443,83234.23099,SpSp.SspS.pSsSfsS
444,83269.5514,SpSpsSsSsSsSbsSspS.psSspS.psSpS.psSsSpS.psSsSsSsSpS.psS.psSpS.p
446,83385.4638,Sf.pSs.b.b.bs.pbs.p.b.b.b.b.b.b.
447,83447.08011,sc.p.fsf.p.s.s.spspf.pf.s.p.i.cp.i.i.nfc.f.p.p
448,83457.38985,spSsp
449,83558.08444,.nb.b.b.b.bn.f.b.b.f.s.fs
450,83789.69505,sS.Slpb
451,84186.30809,p.p.p.pb.lbib.
452,84295.7804,.s.ps
453,84564.44368,seSsSspsp.psps
455,85021.19221,spsps
456,85491.9618,ps.Sl.pbSl
457,85573.97872,spspS.pspSp.psp.plp.pspspsp.p.f.pf.p.p.f.f.f.pf.fb.f.s.spspspspsps.f.f.spspspspsps.f.f.p.p.spspspsp.p.p.psp.psp.psps.p.p.p.p.bf.f.f.p.p.f.p.p.p.f.pf.p.p.f.pf.spsf.p.p.pfb.b.bf.p.f.sp.bf.nf.p.p.p.f.b.b.cbn.f.s.sps.f.f.p.s.f.p.f.s.p.b.b.b.f.cf.c.bc.b.cb.fsb.b.
458,85663.05507,.cfspf
459,85855.68052,b.bn.i.
460,86087.36563,p.bswsp.sws.p
461,86293.56511,.sS.cS.b
463,86491.34077,.cS.SlS.cS.f.
464,86707.09096,c.cscsc.c.fpspsfpfswp.wsfsfpfpfsfsf.p
465,86746.29964,.p.p.p.p.p.p.p.p
466,86851.4413,sws.pbn.l.lb.b.l.s.s
467,87023.08871,l.lbleb.
468,87063.61521,spsp.p.b.
469,87526.55238,fSfSfSfbSl.
470,87634.03166,bfp.bwswbswswswspfbswswle.b.bswb.swswswsws
471,87674.24151,sSsSsSpSpspspbSlSl
472,87709.12886,sl.c.c
474,87828.11463,sSpsSesplSlSebsSspsSsb
475,87849.10664,sSsSfsS
476,87936.71615,.ps.p.
477,87975.11924,pS.SfS.b
478,88013.7505,lspslswslswspswlb.b.b
479,88141.09024,lpepeb.s.b.
480,88223.05128,wpS.pswspS.p.cbSl.p.clSlb.c.
481,88231.33074,spsps
482,88744.95048,SsSsSsSpSpSsSeSsSsSsp
484,89357.22057,pspblbfl.bf.b.f.b.cb.b.b.bcb.bc.cb.c
485,89636.6965,lbSlsp.f
486,89706.27561,lp.p.s.n.cbcfbn.f.f.f.sf.s.pf.pep.pf.se.f.p.p.c.f.p.pf.f.s.fb.b.bn.nb.b.fbvb.bn.i.
487,90163.50377,.b.bib.b.bvb.b.bibfnf.fbf.sfs.sfb.b.b.bvbvb.b.b.bib.bvb.bvb.bfbeSsb.ib
488,90505.49939,.c.c.spspsfp.p.p.
489,90558.51959,p.pbl.cf.b.b.f.fbf.f.spsp.sf.p.f.f.s.f.p.f.f.pf.p
490,91266.03603,eswspb.ScSl.Sc.Sb.b.b.SlS.Sl.S.Slb.Slbs.SpsS.pS.pspSp.S.cS.lSb.S.cS.S.SlblS.SlSbS.S.Sl.Sc.ScS.c.ScS.cS.Sl.ScS.S.c.Sb.blSlbfs.sSsSsSsSsSsS.psSsSsSp.SsSsS.SpsSsSsS.psSpS.SsSsSsSsSp.SsSsSsSsSsSp.SsSsSsSsSsSsSsSsSsSsSsSsSp.sS.psSsSp.sSsS.psSsS.pSsSpS.sS.SpsSsSsSsSsSsSsSsSsSsSsSsSsSpS.p.s.p.p.b.sesp.s.pS.p.sp.spsSsSsSeSs.sSpsS
491,91593.65669,.l.lpb.bvb.fs
492,91644.3998,p.S.Sc
493,92552.25305,psp.cbc.bn.n.n.bnbf.f.f
494,92703.50449,f.f.spnctbn.c
496,92863.68731,b.eswslswpswsp.pswp.swpswpswpwspwspswp.pswspswspwspswspswpswpswspswpswsbp.p
497,93043.18111,.p.p.p.sp.blS.c.S
499,93245.47369,SsSsSsp.l.
500,93753.46825,wsn.c.b.
501,93757.44965,.f.f.sSsSsSsSsf.sSsSsSsS.psS.psSsp.pSlp.SsSsSp.SsSp.pSsp.sSp.psSp.sSsSsSsSsSlp.c
502,93808.32314,.SfSfsSb
503,94049.06537,.nbc.n.sw.sp.b.c
505,94400.86782,Ssp.pl.bl.swSsp.b.
508,95070.33508,spswp.sp.sp.p.pwsps.p.psps.swsp.pspspSlbfbnf.p.p.f.sps.p.sfbn.b.bf.sps.fsf.s.f.f.fs.f.spsf.b.f.p.s.spspfs.sb.c.b.f.sps.f.
509,95229.44689,.f.fsf.f.
513,96459.61225,wseswsp.l.plb.b
514,96468.07797,.S.cp.Sp.SpS.pS.pS.p
516,97050.06145,.sp.p.p.psp.pspsp.
517,97104.17129,.ses.l.l.bc.spspsn.
518,97393.26313,sp.p.psp.psw.p.p.p
519,97499.4665,f.f.s.fbselSepsps
521,97813.20579,f.p.p.
522,98196.30068,b.bl.l.sS.bl.p.l
523,98261.96823,sp.c.cl.c.b.bpeSsS.cp.c.lb
524,98344.16676,.b.plbpsp.pn.n.n.b
525,98440.54002,pbsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpSsSpSsSsSsSsSsSsSsSsSsSsSsSebesSse
526,98844.88303,SpSpS
528,99013.14974,Sp.s.
529,99182.79015,SlswpswsSpSl
531,100004.2865,.b.pb
532,100191.4404,sS.pS.S.ScS.
533,100235.8831,lspbfsweb.f.b.b.b
534,100243.0776,b.SlpepblS.lsS.SlswslSeSlSpSlplS
536,100344.3962,SsSsSp.pSp.pb
537,100425.3747,lSlSpSp.S.SpSpeb.S.cS.cS.SlSlSlS.lSb.bfsp.p.psp.psp.pspfswpSpswSswSswSsSwsSwSwsfswsp.Sp.pSp.b.b
540,101298.8715,.sbfp.psb
542,101378.9233,bsp.sp.spsp.p
543,101475.3012,l.b.b.b.bl.bsp.p
544,101521.0897,wswspwspwspewswspsSpsSpbswsws
545,101530.673,c.c.lbf
546,101647.8054,fbf.e.b.
547,102129.5367,.pS.S.sSsSsSsSsSsSsS
548,102282.7392,swsp.pswsp.pspspsp.psp.pbpspswspswsp.pswspswpswp.pswspswp.psp.pswspswpspspswpspslbsp.pspl.pb.bp.s.p.p.b.b.b.b.b
549,102372.421,lSbSlSsbf
550,103112.5337,c.clb.l.bs.b
551,103479.8333,.blbswswspb.b.bfspb.l.b.b.b.
552,103552.239,.cb.lwsws.cfbnc.f.fbnc.n.n.n.c
553,103644.9801,b.pf.pbs.
554,103686.8058,c.c.c.swse.sSwspsSwsp
556,103853.466,n.f.p.S.SlSbspsSfs.t.t.t.b.b.b.b.b.
558,104757.5381,pswsws.pswp.pswp.pswp.psw.p.pSfSfSfSfSfsw.psw
559,104826.7633,sSlSlSse
560,105173.5785,Sfsp.SfsepSfSfSfespSfSfSfsp.pbfS.b.
561,105247.1949,SfsSpS.pS.psSpses
562,105473.5156,bsSsSsSsSsSsS.pS.pS.psSpSpsSsSpS.psSsSpSpsSpSpsSsSpSpsSspsSpS.psSpS.psSpS.psSpSpsSpspSpsSsSpSpsSsSsSpSpspSpspSpsSplsSpSpsSpS.psSsSpSsSpSpsSpSpsSpSpsSpSpsSpSp.ScS.lS.cl.SspSp.sSpS.pSs
563,105491.1735,swbsw
564,105497.539,bf.sf.fpsSsp
565,105531.998,S.psSpSpsp.pSp.pS.p.s.p
566,105777.2711,.p.p.b.bib.b.b.bib.i.i.b.b.b.b.bnb.i
567,106133.8466,p.bfelfs.b
568,106306.0667,fsS.fb
570,106732.4635,fse.p
571,107027.5204,.sSlb.fp
572,107219.0003,f.lp.p.c
573,107447.5795,p.ps.c.cpb
574,107809.1515,psSsbp.pb
576,108109.1119,febfb
577,108114.02,swsn.nb
578,108357.0439,ebsleslesSwsSwsSwle
579,108535.7694,swsbswsfSsSsSsSfsfsSsfswSfsfsfsfsfsfsfbfwsbfsfbwsSsp.sSsSsb.b.b.b
581,108804.2185,.b.bS.b.bs.psbtb.bnbftcbf.nf.c.nbn.bn.t.bn.fb.n.tfbn.b.b.b.bnfn.b.b.bn.b.b.bn.b.
582,109333.6195,SsSpsSsSsSsSsSsSpSpSsSsSsSsSsSpSsSsSpSp.sSsSsSsSpsSspbsSsS.psSsSp.p.p.p
583,109437.6436,.nbslSbfsp.
584,109484.3587,pl.c.c.ps
585,109576.3128,wswswSsSfsfbfpfswsp.wspws.pws.pfwseswswswspsfswsfswsp.fswspn.fswswspwspswp
589,110664.2373,SpS.pSlbSpsw.sSp.SsSsSsSsSsSsSsS
590,110870.4694,wpswsp.pfSfswp.pswp.p.pSf.pfS.pSf.pfSewsSpSf
591,111208.912,f.lb.b.b
592,111407.782,lSpsbSlSbfs
593,111524.3603,lbswselel.lb.lb.f.s.spsf.p.p.spspspspspspspspspspspspspspspspspf.spspspspspspspspspspspsf.spspsn.p.b.b.b.b.b.bn.fefn.f
595,111543.5921,c.c.c.c.blpl.bl.c.b.p.b.b.
596,111592.3142,c.b.lsSeSslswl.blpblsSeSsplbcf.b.cpcf.f.f.flf.f.pepf.pf.fbelpc.c.nbp.nbfcbcbcb.bcb.n
597,112339.1371,.c.lSsSlSelSlpSleswSlbSlSsSlSlbSlSlbSlSblSlSlbSlSbfsSsbfswsbfbfbfbfSspe.psSwesSp.sSs.sSs.sws.p.sws.se.s.p.
598,112433.9178,.lS.lp.S.S.f.pefpf.febib.bifbcbibibSfpf.p.f.f
600,112888.8782,lfb.n.f.f.f.f
601,112893.7909,psfeswp.
602,112983.1001,.sSpSpSsSpsS.psSsSp.SpsSsSsSc.tn.n.b
603,113068.3441,splS.pep.c.
604,113342.0784,tfsf.f.f.f.f.lbpb.bnb.bspsbeb.b.b.b.b.b
605,113371.8435,SspswSs.psSwsp
606,113448.5332,SlScbS.S.bSlf.ncn.f.pnc.n.n
607,113547.1091,psespspspspsp.ps.pspspspsp.sp.s.pspsp.spspspspsp.spspspspsps.psp.p
609,113949.6267,.psS.pS.spS.pspS.pspS.psS.S.S.S.Sb.
610,113992.6119,pSpSlbspS.psfsp.p.Sp.pSp.sp.
611,114293.8063,S.cS.cS.cS.cS.c.Sc.lb.pblbfeswsl.lbfpsp.sp.p.
613,114564.1366,sSlSlbsbs.cSlbp.lSpblSe
614,114619.9182,sp.pep.p
616,115282.8708,SsSpsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpS.p.ScsSsSp.SsSsSsSsSsSsSpSsSpsSsS.SpsSsSpsSsSpSpsSsSsSpsSsSsSpSsSsS.Sp.sSpspn.p
617,115758.2086,SbsS.psSsSsSpsSsS.psSpsSsSsSsS
618,116473.9253,psws.psw.pswSfSfSsp.SfSfSfSeSeSes.psp.s.psw.pws.pws.p.pswsp.p.Sfs.psbsS.p.sS.pSsp.psSp.psSp.pSs
619,117182.8713,s.b.b.b.b.b
620,117257.6053,plSs.p.psp.pfSesbfbps
621,117284.1201,.lSpSpSp.p.Sp.SsSp.pS.pSp.p.SpSp.p.Sp.SpS.pS.psp.p.p.p.ps.psps.psp.ps.psp.
622,117744.715,.fpl.S.sSsS.p
624,117970.1462,.S.SlbS.b.p.p.
625,119064.4037,bl.b.b.b.b.c.l.l.
626,119189.0193,sSspsSslsSspsp.lswbslblc.pbp.cp.ewesw.psws.psws.p.p.psSpf.ws
627,119315.9912,SsSsSsSpSp
628,119331.1159,p.fpfwefs
629,119525.4549,swpf.blpsw.pswbpbcf.p.f.spswpsws
630,119814.9519,bsSsSp.pSsSsSsp.pSsSsSsSsSspsSspsSsSspSsSsSsSsSpSsSpS.psSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSp
631,120486.1142,pepe.b.
632,120490.049,sSspSsfswSfsSsfSlsSl.sp.sp
633,120494.3331,c.c.cf
634,121001.7269,SpswspS.plS.pS.pswsSpswpSpswspS.p.pS.
635,121054.3374,SsSsSsSsSpsS
636,121518.732,.SlseslSsf.f.sf.b.bSsSsSsSsSsSpsSp.f.fsf.p.sSsSsSsSsSsSsSsSsSpSsSsSsSsSsSsSsSsSsSsSsbcbnf.s.f.fb.f.pfp.pfcnbf.f.f.spc.t.t.t.t.t.t.bc.b.f.f.f.t.t.t.fbnb.b.b.nfbn.nb.b.b.b.b.t.b.b.nb.b.b.b.b.b.b.t.tfnb.b.t.tn.t.t.t.t.fpfb.b.b.b.b.b.tvb.b.b.t.b.b.b.b.b.b.tb.b.b.b.btbt.btn.tfb.fn.tfbn.fnbf.t.f.f.t.f.e.n.t.b.t.t.t.t.t.b.tn.n.tnbfnbf.t.t.tnb.t.t.t.t.cn.n.
637,122114.4153,lsSsebl.b.cblb.b.espep.p.pbsb.cb.
640,122523.1402,SsSlpbSlsp.p.psp
641,122550.2929,.lswpsw.p.p.pspspb.lswspspb.c.s.
642,122949.2761,c.p.pe.b.besesepesewe.b.b.b.b.b.b.bsp.
643,123360.1291,.fl.b.
644,123934.6713,p.psw
645,124177.0433,lbsSsSpSsp.psSsSplsSsSsSsSpS.psSp.ps
646,124211.7211,S.psep.s
647,124504.9015,sSlsw.c.spfspspsps.spb.b.b
650,124838.273,lSpeSpbSs
654,125068.8732,sw.lbp
655,125127.0389,psSsSlsSsSsSsSplS.spsps
656,126246.0137,cl.lb.blspspepsesp.pspsbpsbfb.s
659,126441.2282,cbl.c.csSspsSs.s.sp.spsbfsf.fsespepfspfsfs
660,126713.3746,.l.c.ls
661,127415.522,.sf.s.pspspsws.pswspspsp.p.pf.f.f.fsf.f.fbws.pfpsp.pf.f.f.fsf.f.p.p.p.p.p.fs.p.blswp.pl.l.l.l.lbc.bn.lswSsSwpelf.s.ceswp.p.ps.p.psp.sp.pc
662,127599.3604,Slsbs.pfsp.pn
663,127636.3991,pSlsp.S
665,128630.1715,S.flelselb
666,129589.783,sSsSp.nbf.s.lcbf.f.f.cpcncn
667,129629.4667,bl.lwswseswswslb
668,129718.8038,spfsSswewsp.pwsfp.ws.p.p
670,129860.9143,.bS.S.b.p.bflS.sSlSsesesp
671,129903.3361,bc.pfsSsSsSsSsS.psSsSsSsSbsbSlsSsS.psSsSsSsSsSsSsSsS.psSsS.psS.psSsSsSsSsSsS.psS.cS.cS.cS.pb.b.Slbp.peSlpeS.s.pspb.sSs.pSsSsSspSlplSpepf.pf.f.fp.p.p.psp.pSsp.psSsSsSsSsSsSsSlSlp.pspSlsplSbSlSlSlSls.pslSsesSs.psSsSsSsSsSs.plSplS
672,129931.5505,c.c.c.c.c.c.c.c.c.s
675,130684.1103,lb.sSwsSspSsSspSpsSsSs.pfsps
676,130829.2709,lbSl.p.lbp.p.
677,131516.4007,fl.lspbplbl
678,131621.6122,SfSfSfb.b
679,132104.2841,SfSp.SfsSsSsSp.psp.Ss.b.b.b.b.b.b.b.b.b.b.b.
680,132344.3744,sSsSsSsSsSpsSsSpsSpsSsSpsSsSpsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpsSsSsSsSsSsSsSsSpsSsSsSsSsSpSlSlbSlSbS.SlbSlsSsSpspsp.psp.pspesp.pspsp.pspspspsp.spesp.pspspspspsps.p.p.psp.psps.p.sp.s.psp.pepepsp.spspsp.psp.s.p.p.pespsp.pspsp.ps.spspspspspspspsp.psp.pspspspspspspspspspspspspspsp.pSlSspspSpspSp
681,132424.7243,wp.pswsp.p
682,132535.4585,bSlSlbsSsSsSpSp
683,132669.9369,slfpeplSsSsSpspS.b.b.bn.c
684,133438.7204,.p.s.psespSpSpsS.pe.pSspS.ps.p.sSsSpSpsSspSpsSbsSpSp
686,133464.3178,lp.plcnf.s.s.s.s.fbcb.s.nbf.s.fbf.fsfn.cbcnf.b.b.f.s.s.s.n.b.b.swspswsp.swsef.fwsbswspwswsbswspswbsws
687,133473.7707,blblsesps.psbsbes.psp
688,133522.4556,.b.lp.p.sf.s.s.f.p.pepf.pf.p.b.b.b.b.lbsp.p.spsespsp.spsp.pbSseb.pspesbf.s.s.p.p.fs.b.bspbcf.sfs.ps.p.spfs.sp.fbvb.
689,133786.1177,bfsf.s.pfs.
690,133891.4363,lbls.ps.
691,134310.28,.bsp.p.p.p.p.pb.
693,134724.9001,pbfbsp.p.pe.pb
694,134771.1869,bswspswpswpsw.p
695,134777.6456,SpS.pepS.pSp.p.SpepS.S.pSp.p
696,134829.3293,.SlspSlspeSlS.SlS.sSsSsSsSsSsSp.pSsSsSsSsSlsSlsSsSsSp.psSsSsSsSp.sSsSspeS.Sln.p.S.p.SbSfS.fSb.b.b.b.b.SsSsSp.S.pspspspsSspsSp.S.pS.S.S.b.b.b
697,135278.2035,SsSsSsSsSsSsSsSsSsSsS.Ss.bsS
698,135901.9149,.pc.c.b.f.s.c.b.bnfb.b.bfb.f
700,135972.4021,fSpespSpsSsSsSsSpSpsp
701,136197.5167,bibibc.nbncn.bcnbvb.b.
702,136201.3258,wsp.swp.p.p.swsp.p
703,136259.8129,sb.nbfbn.f.fsf.cb.nb.c.f.f.f.f.bnf.f.f.b.f.f.p.f.s.b.b.
704,136873.0981,Slbp.fs.b.b.b.b.b.nfb.b.
705,136898.7188,bswscb.f.c.c.sps.c.bcbcf.s.spsc.cb.b.s.bcbc
706,137261.0405,nb.bswsp.psws.p
707,137371.7561,blp.spsblslpsplbflsp.b
708,137485.7826,bsSsSsSsSsSsSsSsSsSsSsSsSpbfSfSswp
709,137539.1427,pS.cS.S.S.
712,137626.4915,swspSwspSwspSpswpSpswpSpbpspSpspSsSp.sp.psp.Sp.spSswpSwspSpswpSwspS.swspS
713,137775.2051,.c.lplbp
714,138008.6644,lSspSp.wsSlbesSs
715,138119.9062,SsS.pelSsSp.pSpS.Sp.e
716,138136.7119,pSls.fbf.f.pf.f.fp
717,138446.1438,.bpswswspwspcep
719,139316.8094,pS.pspS.p
720,139458.254,l.bsplcl.n.
721,139647.9504,bl.lbplsws
723,139917.0188,.ps.p.s.psp.n.nfn
724,139926.4159,spwspSpSswspswspswspSp.bspspSpeSpspwsSpswpSpSpswsSpepfbf.sps.f.p.esSpSpeSp.f.f.f.spspSp.sp.nfsf.
725,140004.5678,swpwsfswpswfefpswswspwspswspswpsSwspwSspsSwsSwslwSs
726,140225.8128,fbfs.pb
727,140512.4972,sSsSsSsSsSsSsSsSpswpswp.p.lswSs.c.c.l.c.c.ce.l.bs.lspsblbfeswseswefewspspsbfspfwsfsfesSfpswpswfesSpsSpsSpsSsSsSsSsbSsSsSsSpsSsSsSpSsSpspsp.p.psSsSsSsSpsSsSpsSpsSpsSpsSsSp.sSw.sSsS.s.sw.sSp.sSp.s.sp
728,141004.1749,sSsSpSsp.S.SpS.p.bn.i.i.fbn.i.i.bf.s.sbsSsSsSsSswsp.
729,141006.0981,wsp.swfp.nf.f.s.sps
730,141347.4279,p.sps
731,141745.3401,bsews
732,142258.4476,fsSfspS.p
733,142284.9623,.sSpsl.cl.c.c.l.l.lfl.b.c
735,142695.6058,sws.pfb
737,143231.8566,SsSsS.p.p
739,144154.7088,SlSl.lS.p.pSpeb
740,144791.049,.S.lb.S.bwsptbtf.f.n.c.n.tbfspspspspspspb.b.bpspsp.
741,144812.2552,.cspSlb.b.b.
742,144844.6326,swp.p.plspspswp
743,145440.6651,.wswsp.
744,146001.9825,lsSsS.p.p.pf.pf.f.f.f.f.
745,146181.0293,SsSs.c.s.psp.sb.b.s.
746,146945.7988,.ws.pws.p.
748,147198.1499,wswsb.bse
749,147635.1358,SspfspSs.pSsSsSsSsSsSsS.p.
750,147651.4153,spsp.psb
751,147720.9339,l.l.l.lfsfwesfesfsp.pfl.slsfp.f.
752,147724.7849,SsSsS.pSpSpSpSpl.bp
753,148003.8045,b.sf.sf.sf.sf.sf.sf.sf.spsfSspf.f.f.s.fbibnf.
754,148153.9011,pnb.cn.
755,149179.8647,c.c.SlSlb.SlclSbSlbs.bclSblSblSbSlb.p.bsps.b.b.b.spse.eb.spsweb.se.
757,149276.8154,p.psp.pSl.pSlSl.c.b.
759,149478.633,pspspspsp.p
761,149716.3763,.f.f.f.f.f.f.fnf.spspsf.f.p.spspsf.f.sps.f.bn.i.fbf.f.f.s.n.bfbibf.ni.cfbn.f.s.fbn.f.s.spspspsfbn.f.sp.psp.ps.p.pspsp.psp.psp.psp.psp.sp.sp.psp.psp.psp.sp.psp.psp.sp.psp.pspb.f.b.bn.fcp.f.n.
762,149747.9202,SlS.Sls.pe.pSlbSl.f.s.s.p.p.f.b.c.bf.p.pf.b.f.p.b.b.f.pf.f.s.s.b.b.b.c.b.c.cb.fsfsf.b.bn.
763,150257.9963,.f.f.sf.f.c.c.c.c.i.s.f.f.f.sf.s.s.s.bp.c.b.nf.b
764,150395.6271,fbn.n.ls.p.i.f.i.f.f.fbf.f.n.i.i.bibc.b.bifb.n.b.f.f.fb.
765,150404.1115,b.fn.fplSsSspsSpsSspe
766,150434.1094,sbfswpswpf.pl.c.bl.lfs.cs.c.c.c.p.b.pe.p.p.p.pb
767,150467.9676,sb.wspwsp.wspswpepwspwsp.p.p.p.pswpswsp.b.b.b.b.b.b.b.p.p.
768,150612.3366,bfespsespfepspsp.p.p.p.p
769,150790.7361,.b.lc.fswpswspswfpswsp.p.bsw.p.p.
770,150959.3939,swsp.pswswspsws.pwsp.plswsws.pswspws.pswpswsl.
771,151278.5815,spesp.psp.ps.p.pSl.peSlb.p.sp.Sl
772,151337.8881,swlwswlpesepls
773,151587.5058,lslbl.pepepswspwspswpswspwsp.pswsp.pswsp.pwsp.pwspwspwspsSsplbsSsSp.psSspsSs
774,151592.6979,lblswSsSwspSwl.fefewswsp.pswsfsfef
775,151820.5227,lebSlsSsSsSp
777,152110.5599,Sfp.SsSsSsSsSsSpS.pSsSp.SfSp.spsp.bs.psSsSsSpspSsSsSsS.psSsSp
778,152251.9672,bnb.bn.sS
779,152349.961,l.lsSs.Ssblbcbsws.p.pl.p.psSslsp.psnbf.fblb.le.s.p.p.b.sp.s.se
780,152422.9208,Spslblp
781,152463.6056,n.fef.f
782,152545.7576,b.plb.s
783,152821.3918,Sswsp
785,154034.0018,f.pe.p.p.p
786,154115.4599,l.lbsSsSb.bs.psbSlfspsp.p.Sp.s.psp.sp.p
788,154578.3365,bp.p.
790,154746.417,fs.lfsf.
791,155028.2724,swlsws.cl.cwsp.b.s
795,156291.835,p.pl.pf.f.f.bfplp
797,156470.337,SsSsSsSpl
798,156882.6893,sw.pbl.np.p.
800,157057.9968,spf.f.s.pn.bib.n.nfsSsSsSsSsSsSsS.s.
801,157236.6757,c.c.c.c.c.c.lsSsSsSsSsSslel.b.c.p.fs.b.b.lsesec.c.s.s.
802,157393.9016,sSsfsfesbsefsSsSsfsSsSsSsSsefsSp.swsf.swspswpsb.b.spspspspspspspsps.swswspswspepsweswesw.spspswspwspspswsp
803,158344.6003,spspspsespspsesesbspspsbSlSlswsSswSsbsSs.n.b.i.f.t.n.c.cb.
804,158465.9098,w.pspswp.psw.p.p.p.pep
805,158685.5482,.n.b.elswpswspwspsb.s.s.bwspwspb.b.bib.
